"GeneID"	"EPI_ADIPO_KO_840"	"EPI_ADIPO_KO_843"	"EPI_ADIPO_KO_857"	"EPI_ADIPO_KO_891"	"EPI_ADIPO_WT_841"	"EPI_ADIPO_WT_842"	"EPI_ADIPO_WT_858"	"EPI_ADIPO_WT_892"
"ENSMUSG00000105906.1"	5.90452757785402	11.3945250396868	0	0	0	3.37277868525771	0	0
"ENSMUSG00000106668.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000105547.1"	0.843503939693431	1.89908750661447	0	0	0	0	0	0
"ENSMUSG00000024353.4"	9.27854333662774	0	0	0	2.33106011280027	1.68638934262885	0	1.93000411011274
"ENSMUSG00000105231.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000030313.15"	391.385828017752	438.689214027943	1129.31900498685	1470.6611733875	554.792306846464	571.685987151181	2323.64888251839	1704.19362922955
"ENSMUSG00000106039.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000105066.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000076937.3"	0.843503939693431	0	0	0	4.66212022560054	3.37277868525771	0	0.965002055056368
"ENSMUSG00000074461.2"	80.9763782105694	89.2571128108802	45.7719567238589	76.2641393347409	73.8169035720086	75.8875204182984	35.380233768753	68.5151459090021
"ENSMUSG00000056822.3"	0	0	0	0	0	0	0	0
"ENSMUSG00000035578.15"	19.4005906129489	23.7385938326809	74.0673481531536	58.7439992173004	28.7497413912033	37.1005655378348	38.50201910129	68.5151459090021
"ENSMUSG00000061361.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000068535.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000022686.14"	4.21751969846715	7.59635002645789	2.49665218493776	0	5.43914026320063	5.05916802788656	0	0
"ENSMUSG00000041205.7"	3.37401575877372	11.3945250396868	4.16108697489627	4.12238590998599	3.10808015040036	1.68638934262885	2.08119022169135	1.93000411011274
"ENSMUSG00000033918.15"	2336.5059129508	2466.9146710922	1364.004310371	1385.12166575529	2059.10309964024	2199.05170278803	1445.38660896464	1331.70283597779
"ENSMUSG00000101453.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000020213.6"	0.843503939693431	0	0	0	10.1012604888012	0	0	0
"ENSMUSG00000003234.15"	2108.75984923358	2245.67097657161	2092.19453097784	2315.75028493463	1902.92207208262	1998.37137101519	2172.76259144577	1817.09886967114
"ENSMUSG00000025431.4"	59.8887797182336	15.1927000529158	0	1.0305964774965	0	40.4733442230925	2.08119022169135	0
"ENSMUSG00000006998.15"	13712.0000436564	13938.3527547969	14164.3400625469	15782.5544563814	11606.3483016325	10887.3295960119	12647.3929772183	12712.9370733126
"ENSMUSG00000045983.15"	4554.07777040483	6001.11652090173	44398.7980221432	37351.9081339056	8003.30638728093	7098.01274312485	35164.8305808079	47674.9615280048
"ENSMUSG00000050821.13"	68.3238191151679	100.651637850567	13.3154783196681	63.8969816047829	75.3709436472087	102.86974990036	71.8010626483516	27.0200575415783
"ENSMUSG00000006958.13"	849.408467271285	738.745040073029	506.820393542365	848.180900979618	863.2692617737	792.602991035561	914.683102433349	653.306391273161
"ENSMUSG00000103449.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000101186.1"	0	0	0	0	0	0	0	0
"ENSMUSG00000033653.17"	1487.94094961921	1569.59582421686	2781.27053402067	2293.07716242971	1777.04482599141	1443.5492772903	2450.60148604157	2815.87599665448
"ENSMUSG00000001741.12"	106.281496401372	99.7020940972598	34.9531305891286	12.367157729958	97.1275047000113	60.7100163346387	17.6901168843765	18.335039046071
"ENSMUSG00000109518.1"	10.1220472763212	8.54589377976512	15.8121305046058	15.4589471624475	6.21616030080072	5.05916802788656	5.20297555422838	6.75501438539458
"ENSMUSG00000043391.9"	1805.94193488364	1820.27537508997	2138.79870509668	1970.50046497331	1906.03015223302	2362.63146902302	2037.48522703583	2195.37967525324
"ENSMUSG00000016087.13"	478.266733806175	524.148151825594	138.980304961535	66.9887710372724	386.955978724845	537.958200298604	65.5574919832776	58.8651253584384
"ENSMUSG00000022856.8"	361.863190128482	440.588301534557	240.510827149004	311.240136203943	395.503199138446	414.851778286698	294.488416369326	297.220632957361
"ENSMUSG00000044626.12"	12.6525590954015	5.69726251984341	13.3154783196681	11.3365612524615	13.2093406392015	8.43194671314427	9.36535599761108	19.3000411011274
"ENSMUSG00000033581.16"	82.6633860899562	73.1148690046572	327.893653621826	339.066241096348	101.789624925612	84.3194671314427	468.267799880554	223.880476773077
"ENSMUSG00000049357.11"	0.843503939693431	0.949543753307236	1.66443478995851	3.0917894324895	1.55404007520018	5.05916802788656	1.04059511084568	0.965002055056368
"ENSMUSG00000084954.2"	0.843503939693431	0	0.832217394979254	0	0.77702003760009	0	0	0
"ENSMUSG00000013089.15"	370.298229525416	351.331188723677	453.558480263693	349.372205871313	526.042565455261	261.390348107472	222.687353720975	724.716543347332
"ENSMUSG00000053916.4"	0	0	44.9397393288797	19.5813330724335	29.5267614288034	0	0	18.335039046071
"ENSMUSG00000024371.14"	2891.53150526908	3099.31081079482	2090.53009618788	4596.46028963438	5955.08156816709	6944.55131294562	12860.7149749417	4728.5100697762
"ENSMUSG00000090108.1"	0.843503939693431	0.949543753307236	0.832217394979254	1.0305964774965	0.77702003760009	3.37277868525771	1.04059511084568	0.965002055056368
"ENSMUSG00000033501.4"	0.843503939693431	0.949543753307236	0.832217394979254	1.0305964774965	1.55404007520018	1.68638934262885	0	2.8950061651691
"ENSMUSG00000050930.5"	54.827756080073	70.2662377447354	108.188261347303	166.956629354433	79.2560438352092	72.5147417330407	143.602125296703	145.715310313512
"ENSMUSG00000004460.16"	1305.74409864543	1532.56361783788	1547.92435466141	1166.63521252604	1316.27194369455	1539.67346982014	939.657385093645	1213.97258526091
"ENSMUSG00000004885.5"	0	0	0	0	0	0	0	0
"ENSMUSG00000024588.8"	7603.34451239659	7019.02742444709	5991.96524385063	5708.47388885311	7162.57070659763	7167.15470617263	6983.43378888533	7002.05491148901
"ENSMUSG00000022877.8"	0	0	0	0	0	0	0	0
"ENSMUSG00000036111.8"	670.585632056278	1317.01718583714	431.920827994233	314.331925636432	946.41040579691	1514.37762968071	639.965993170091	727.611549512501
"ENSMUSG00000022875.17"	0.843503939693431	0	0	0	1.55404007520018	0	0	2.8950061651691
"ENSMUSG00000086669.1"	0	0.949543753307236	0	0	0	3.37277868525771	0	0.965002055056368
"ENSMUSG00000036117.2"	0	0	0	0	1.55404007520018	0	0	1.93000411011274
"ENSMUSG00000022881.14"	409.942914691007	354.179819983599	353.692392866183	289.597610176516	227.666871016826	244.526454681184	157.129861737697	169.840361689921
"ENSMUSG00000054408.9"	3237.36812054339	3181.92111733255	2207.04053148498	1811.78860743884	2975.98674400834	3831.47658645276	1541.12135916245	1949.30415121386
"ENSMUSG00000033355.6"	185.570866732555	167.119700582074	157.289087651079	83.4783146772164	158.512087670418	190.56199571706	96.7753453086478	81.0601726247349
"ENSMUSG00000004366.3"	0	0	0	0	0	0	0	0
"ENSMUSG00000022510.14"	80.1328742708759	78.8121315245006	104.027174372407	82.4477181997199	146.079767068817	187.189217031803	91.5723697544195	151.50532264385
"ENSMUSG00000022512.2"	10.1220472763212	9.49543753307236	0	2.061192954993	6.21616030080072	3.37277868525771	0	0
"ENSMUSG00000029681.12"	1475.28839052381	1519.27000529158	1352.35326684129	1140.87030058862	1535.39159429778	1504.25929362494	1622.28777780841	1320.12281131711
"ENSMUSG00000038148.13"	0	0	0	0	0	0	0	0
